obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux
485316187,G17228319747408,294476534206119040,J011932.39+251201.5,2016-11-30,57723,57722,EG012535N233041M01,16,187,19.8849723,25.2004301,3.67,18.04,28.74,35.47,20.83,STAR,A6,-0.0004021115,3.1255e-05,1.3824019884975109e+17,17.3227005005,16.9750003815,16.8120002747,16.7563991547,16.7194004059,294476534206119040,16.955906,Obj,0,0.0,19.8849723,25.2004301,0,1
56816187,G17228301720301,294463958541881472,J011941.28+250807.4,2012-10-01,56202,56201,EG012535N233041V02,16,187,19.922,25.135409,2.19,6.17,0.0,2.17,2.14,STAR,A1,-0.00031291,1.921e-05,1.3816019922252275e+17,-999.0,-999.0,-999.0,17.7112007141,-999.0,294463958541881472,14.987027,Obj,0,0.0,19.922,25.135409,0,0
90304092,G17230376425680,294963583497458304,J011941.42+265851.9,2012-12-05,56267,56266,EG011927N271550M01,4,92,19.922617,26.981089,12.99,51.66,71.13,77.59,54.23,STAR,A7,-0.0001274548,1.39763e-05,1.4037019922415819e+17,-999.0,-999.0,-999.0,18.5049991608,-999.0,294963583497458304,14.861668,Obj,0,0.0,19.922617,26.981089,0,1
265001058,G17230376425680,294963583497458304,J011941.43+265851.8,2014-11-11,56973,56972,M31020N28B1,1,58,19.922628,26.98106,16.43,56.13,79.26,81.45,54.04,STAR,A7,-0.0001298231,1.41431e-05,1.4037019922415819e+17,-999.0,-999.0,-999.0,18.5049991608,-999.0,294963583497458304,14.861668,Obj,0,0.0,19.922628,26.98106,0,1
255904092,G17230376425680,294963583497458304,J011941.43+265851.8,2014-10-25,56956,56955,EG011927N271550B01,4,92,19.922631,26.981066,23.51,83.01,106.52,108.41,69.64,STAR,A7,-0.0001260872,1.31758e-05,1.4037019922415819e+17,-999.0,-999.0,-999.0,18.5049991608,-999.0,294963583497458304,14.861668,Obj,0,0.0,19.922631,26.981066,0,1
1070802156,G17220832678748,309416247232287744,J011945.41+294848.4,2022-12-22,59936,59935,EG012256N315028V01,2,156,19.9392252,29.8134486,44.93,125.84,-9999.0,-9999.0,83.94,STAR,A6,-0.00014903,2.95e-06,1.4377019938695696e+17,-999.0,-999.0,-999.0,-999.0,-999.0,309416247232287744,12.297251,F-Std,0,0.0,19.9392252,29.8134486,80,0
15210249,G17345064722867,310647532752245120,J011946.63+315231.4,2011-12-13,55909,55908,M31_019N31_B1,10,249,19.944303,31.87539,3.44,20.88,22.6,27.48,17.1,STAR,A6,-0.0001004695,4.37636e-05,1.4625019944305107e+17,15.3851995468,15.2510995865,15.2476997375,15.2845001221,15.2889995575,310647532752245120,15.228843,Obj,0,0.0,19.944303,31.87539,0,1
386004169,G17345064722867,310647532752245120,J011946.63+315231.4,2015-12-03,57360,57359,EG012256N315028B01,4,169,19.944309,31.875402,12.89,50.35,58.0,64.83,40.16,STAR,A6,-0.0001757549,1.93801e-05,1.4625019944305107e+17,15.3851995468,15.2510995865,15.2476997375,15.2845001221,15.2889995575,310647532752245120,15.228843,Obj,0,0.0,19.944309,31.875402,0,1
27408218,G17220931007816,310198176093806464,J011947.49+302302.8,2012-01-05,55932,55931,M31_019N31_B1,8,218,19.947903,30.384128,0.1,1.4,3.2,7.9,6.69,STAR,A0,-0.00016185,6.053e-05,1.4446019948135184e+17,-999.0,-999.0,-999.0,17.3262004852,-999.0,310198176093806464,14.512224,Obj,0,0.0,19.947903,30.384128,0,0
270311132,G17344302093672,310304068512577152,J011948.66+310620.7,2014-11-21,56983,56982,M31020N28M1,11,132,19.952765,31.105761,4.59,13.99,16.92,20.77,11.71,STAR,A0,-0.0007932821,3.51243e-05,1.453201995199074e+17,-999.0,-999.0,-999.0,16.5828990936,-999.0,310304068512577152,17.200918,Obj,0,0.0,19.952765,31.105761,64,1
386004154,G17345073218572,310649113300202368,J011954.82+315749.9,2015-12-03,57360,57359,EG012256N315028B01,4,154,19.978433,31.963885,1.56,5.2,4.03,5.23,2.95,STAR,A2,-0.0002133,5.005e-05,1.4635019977855738e+17,19.3759002686,-999.0,-999.0,-999.0,-999.0,310649113300202368,14.68343,Obj,0,0.0,19.978433,31.963885,0,0
255904207,G17230364262063,296491488048414464,J011958.04+272302.5,2014-10-25,56956,56955,EG011927N271550B01,4,207,19.991837,27.384048,0.63,2.12,2.07,1.79,1.13,STAR,A9,0.00069182,6.255e-05,1.40860199917521e+17,19.1730003357,-999.0,-999.0,-999.0,-999.0,296491488048414464,15.436866,Obj,0,0.0,19.991837,27.384048,0,0
7210062,G17220825138933,309418072593837696,J012010.43+295121.2,2011-11-21,55887,55886,B8704,10,62,20.043468,29.855913,0.73,5.85,4.19,5.17,3.09,STAR,A2,-0.00077741,2.368e-05,1.4382020043566765e+17,15.2423000336,14.961400032,14.830499649,14.7969999313,14.7785997391,309418072593837696,14.929465,Obj,0,0.0,20.043468,29.855913,0,0
7210053,G17220824360732,309418862867813632,J012011.25+295441.3,2011-11-21,55887,55886,B8704,10,53,20.046909,29.911476,1.04,7.96,5.82,6.56,3.16,STAR,A2,1.0007e-06,5.15023e-05,1.4389020046389454e+17,-999.0,-999.0,-999.0,-999.0,18.4981994629,309418862867813632,14.796892,Obj,0,0.0,20.046909,29.911476,0,1
1070701062,G17220824360732,309418862867813632,J012011.26+295441.2,2022-12-22,59936,59935,EG012256N315028B02,1,62,20.046919,29.911462,9.0,27.79,30.67,33.56,20.63,STAR,A7,-6.3044e-06,2.95204e-05,1.4389020046389454e+17,-999.0,-999.0,-999.0,-999.0,18.4981994629,309418862867813632,14.796892,Obj,0,0.0,20.046919,29.911462,0,1
281015009,G17220824360732,309418862867813632,J012011.26+295441.1,2014-12-17,57009,57008,M31020N28B2,15,9,20.046925,29.911429,6.13,31.92,30.64,30.88,14.74,STAR,A7,2.12147e-05,3.19221e-05,1.4389020046389454e+17,-999.0,-999.0,-999.0,-999.0,18.4981994629,309418862867813632,14.796892,Obj,0,0.0,20.046925,29.911429,0,1
291507049,G17220824360732,309418862867813632,J012011.26+295441.1,2015-01-03,57026,57025,M31019N31B2,7,49,20.046925,29.911429,10.36,39.47,62.07,71.58,47.42,STAR,A7,1.69784e-05,1.61779e-05,1.4389020046389454e+17,-999.0,-999.0,-999.0,-999.0,18.4981994629,309418862867813632,14.796892,Obj,0,0.0,20.046925,29.911429,128,1
282008189,G17220776892358,310247821620298240,J012014.58+304600.8,2014-12-19,57011,57010,M31019N31M1,8,189,20.060782,30.766902,3.54,19.49,25.53,33.57,21.67,STAR,A9,-0.0009080949,3.23557e-05,1.4492020059892086e+17,-999.0,-999.0,-999.0,20.3353004456,-999.0,310247821620298240,16.73842,Obj,0,0.0,20.060782,30.766902,0,1
270301208,G17228498621226,294888709332208768,J012014.88+263500.5,2014-11-21,56983,56982,M31020N28M1,1,208,20.062033,26.583481,4.43,19.22,24.98,25.63,15.12,STAR,A5,-0.0003809636,3.2756e-05,1.3990020062049122e+17,-999.0,-999.0,-999.0,20.7784996033,-999.0,294888709332208768,17.502043,Obj,0,0.0,20.062033,26.583481,0,1
270311137,G17344297263284,310397561359927040,J012016.83+310916.6,2014-11-21,56983,56982,M31020N28M1,11,137,20.070133,31.154622,0.29,1.52,2.51,2.68,1.85,STAR,A2,-0.00400815,3.364e-05,1.453802007010863e+17,20.1058998108,19.7444000244,19.6338005066,19.5664997101,19.4864006042,310397561359927040,19.76918,Obj,0,0.0,20.070133,31.154622,0,0
386002056,G17220937728840,309469676625332352,J012022.55+301921.4,2015-12-03,57360,57359,EG012256N315028B01,2,56,20.093997,30.322625,6.85,19.98,18.26,24.93,15.61,STAR,A7,-0.0001580427,3.51577e-05,1.443802009404468e+17,-999.0,-999.0,21.3341999054,21.1473999023,-999.0,309469676625332352,15.652845,Obj,0,0.0,20.093997,30.322625,0,1
291508213,G17220937728840,309469676625332352,J012022.57+301921.4,2015-01-03,57026,57025,M31019N31B2,8,213,20.094045,30.322621,5.5,18.91,31.77,48.11,39.91,STAR,A7,-1.09743e-05,2.23154e-05,1.443802009404468e+17,-999.0,-999.0,21.3341999054,21.1473999023,-999.0,309469676625332352,15.652845,Obj,0,0.0,20.094045,30.322621,0,1
389708213,G17220937728840,309469676625332352,J012022.57+301921.4,2015-12-16,57373,57372,M31019N31B1,8,213,20.094045,30.322621,9.74,35.73,42.99,50.57,33.4,STAR,A6,-0.0001042721,2.77192e-05,1.443802009404468e+17,-999.0,-999.0,21.3341999054,21.1473999023,-999.0,309469676625332352,15.652845,Obj,0,0.0,20.094045,30.322621,0,1
281004160,G17230158083158,308737612335218176,J012023.30+284852.4,2014-12-17,57009,57008,M31020N28B2,4,160,20.097086,28.814568,44.22,146.06,173.25,182.79,118.95,STAR,A6,3.62918e-05,1.18082e-05,1.4257020097412848e+17,-999.0,-999.0,18.6870002747,-999.0,16.2728996277,308737612335218176,14.335983,Obj,0,0.0,20.097086,28.814568,0,1
7202090,G17230158083158,308737612335218176,J012023.30+284852.5,2011-11-21,55887,55886,B8704,2,90,20.097108,28.81459,1.48,10.7,10.23,11.85,6.27,STAR,A6,-0.000117548,3.93606e-05,1.4257020097412848e+17,-999.0,-999.0,18.6870002747,-999.0,16.2728996277,308737612335218176,14.335983,Obj,0,0.0,20.097108,28.81459,0,1
27408213,G17220911884510,310221197118512768,J012023.34+302417.4,2012-01-05,55932,55931,M31_019N31_B1,8,213,20.097255,30.404847,0.27,3.5,8.44,13.89,12.43,STAR,A1,-0.00030404,4.455e-05,1.4448020097477693e+17,19.9536991119,-999.0,-999.0,17.4969005585,-999.0,310221197118512768,19.36974,Obj,0,0.0,20.097255,30.404847,0,0
291501120,G17229375918909,309364913783759360,J012024.57+294137.1,2015-01-03,57026,57025,M31019N31B2,1,120,20.102387,29.693655,2.27,4.3,8.02,9.49,7.41,STAR,A2,-3.376e-05,2.122e-05,1.4363020102091331e+17,-999.0,-999.0,-999.0,20.2271003723,-999.0,309364913783759360,16.458153,Obj,0,0.0,20.102387,29.693655,0,0
270304049,G17229463590939,308956548292521472,J012025.48+290609.1,2014-11-21,56983,56982,M31020N28M1,4,49,20.106201,29.102528,10.47,40.68,39.9,38.0,20.43,STAR,A1,-9.74674e-05,2.05475e-05,1.429202010673736e+17,-999.0,-999.0,21.327999115,-999.0,-999.0,308956548292521472,17.10378,Obj,0,0.0,20.106201,29.102528,0,1
27408216,G17220781730109,310224079041296896,J012029.10+303048.6,2012-01-05,55932,55931,M31_019N31_B1,8,216,20.121259,30.513521,0.0,0.65,3.63,7.01,5.91,STAR,A1,-0.00058688,2.77e-05,1.446102012119864e+17,-999.0,-999.0,19.7233009338,-999.0,17.601600647,310224079041296896,16.377487,Obj,0,0.0,20.121259,30.513521,0,0
56816066,G17216517232904,294472857714108032,J012029.55+251730.3,2012-10-01,56202,56201,EG012535N233041V02,16,66,20.123141,25.291761,0.63,2.06,15.59,13.66,8.16,STAR,A7,0.00013081,3.32e-06,1.3835020123167069e+17,14.1253004074,13.804400444,13.6852998734,13.7019996643,13.6731996536,294472857714108032,13.806879,Obj,0,0.0,20.123141,25.291761,0,0
282008230,G17345083505571,310411820651903872,J012031.16+312705.5,2014-12-19,57011,57010,M31019N31M1,8,230,20.129868,31.451529,0.41,3.26,4.35,6.59,3.57,STAR,A6,4.992e-05,8.098e-05,1.4574020129845248e+17,19.0424003601,18.6930007935,18.514799118,18.4731006622,18.4465007782,310411820651903872,18.67923,Obj,0,0.0,20.129868,31.451529,0,0
90315047,G17230185237301,308721287164679168,J012031.54+283554.9,2012-12-05,56267,56266,EG011927N271550M01,15,47,20.131439,28.59861,29.55,99.89,119.9,134.86,87.91,STAR,A6,-0.0001473686,1.22418e-05,1.4231020131725811e+17,-999.0,-999.0,-999.0,18.8565998077,18.8719005585,308721287164679168,13.431124,Obj,0,0.0,20.131439,28.59861,64,1
15210226,G17345067359278,310646673758782592,J012031.60+315513.6,2011-12-13,55909,55908,M31_019N31_B1,10,226,20.1317,31.920457,0.79,5.26,4.14,4.64,2.69,STAR,A2,-6.31e-06,7.47e-06,1.463002013124456e+17,-999.0,-999.0,-999.0,19.6109008789,-999.0,310646673758782592,16.799446,Obj,0,0.0,20.1317,31.920457,0,0
197610226,G17345067359278,310646673758782592,J012031.60+315513.6,2013-12-23,56650,56649,M31021N31M1,10,226,20.1317,31.920457,1.46,2.63,2.33,2.46,0.95,STAR,A2,-0.00087989,8.199e-05,1.463002013124456e+17,-999.0,-999.0,-999.0,19.6109008789,-999.0,310646673758782592,16.799446,Obj,0,0.0,20.1317,31.920457,0,0
266008121,G17345067359278,310646673758782592,J012031.60+315513.6,2014-11-13,56975,56974,M31019N33M2,8,121,20.1317,31.920457,2.88,16.67,26.39,31.05,18.79,STAR,A2,4.77997e-05,3.08213e-05,1.463002013124456e+17,-999.0,-999.0,-999.0,19.6109008789,-999.0,310646673758782592,16.799446,Obj,0,0.0,20.1317,31.920457,0,1
386004168,G17345067359278,310646673758782592,J012031.61+315513.6,2015-12-03,57360,57359,EG012256N315028B01,4,168,20.131717,31.920457,3.26,12.37,15.62,19.18,11.84,STAR,A6,0.00017956,1.309e-05,1.463002013124456e+17,-999.0,-999.0,-999.0,19.6109008789,-999.0,310646673758782592,16.799446,Obj,0,0.0,20.131717,31.920457,0,0
270315187,G17229376575796,309363509329329280,J012031.63+293903.7,2014-11-21,56983,56982,M31020N28M1,15,187,20.131808,29.651033,2.72,12.92,13.28,16.54,7.52,STAR,A9,-0.0006194952,3.93272e-05,1.4358020131803128e+17,-999.0,-999.0,-999.0,21.1273002625,-999.0,309363509329329280,17.441833,Obj,0,0.0,20.131808,29.651033,0,1
161510213,G17345087001586,310425255309567744,J012036.70+313023.7,2013-10-04,56570,56569,VB021N31V1,10,213,20.152955,31.50659,1.17,3.72,5.52,7.11,5.77,STAR,A1,-0.00413589,-9999.0,1.4580020152637837e+17,13.5523996353,-999.0,-999.0,-999.0,-999.0,310425255309567744,11.899334,Obj,0,0.0,20.152955,31.50659,0,0
27408022,G17344341428664,310406464827903360,J012044.51+311644.2,2012-01-05,55932,55931,M31_019N31_B1,8,22,20.185487,31.278971,0.22,1.67,3.99,5.05,3.3,STAR,A3,-0.00022502,6.966e-05,1.4553020184619568e+17,-999.0,-999.0,-999.0,18.452999115,-999.0,310406464827903360,14.42579,Obj,0,0.0,20.185487,31.278971,0,0
270311195,G17344312355013,310236070590406912,J012047.02+304236.9,2014-11-21,56983,56982,M31020N28M1,11,195,20.195944,30.710251,5.51,18.26,21.61,27.81,14.74,STAR,A2,-0.0005142891,3.30896e-05,1.448502019678432e+17,-999.0,-999.0,21.8733997345,-999.0,-999.0,310236070590406912,17.394024,Obj,0,0.0,20.195944,30.710251,0,1
90305120,G17228503167593,294890775211924608,J012051.46+263253.9,2012-12-05,56267,56266,EG011927N271550M01,5,120,20.214426,26.548318,3.72,32.19,48.29,57.42,37.81,STAR,A3,-0.000643712,1.66782e-05,1.3985020214242805e+17,-999.0,-999.0,19.2404994965,-999.0,-999.0,294890775211924608,14.879423,Obj,0,0.0,20.214426,26.548318,0,1
27408208,G17220922839564,309470879216603136,J012055.65+302238.2,2012-01-05,55932,55931,M31_019N31_B1,8,208,20.231876,30.377299,0.26,2.56,4.43,8.09,6.91,STAR,A3,-0.00029901,2.013e-05,1.4445020231372323e+17,-999.0,-999.0,-999.0,-999.0,19.4127006531,309470879216603136,16.615618,Obj,0,0.0,20.231876,30.377299,0,0
27408203,G17220774616218,309478717532004992,J012057.99+303037.3,2012-01-05,55932,55931,M31_019N31_B1,8,203,20.241652,30.510388,0.11,2.02,3.42,6.48,5.66,STAR,A3,-0.0001852,2.621e-05,1.4461020241614307e+17,17.3048992157,16.3999996185,16.0433998108,15.8824996948,15.7631998062,309478717532004992,16.441427,Obj,0,0.0,20.241652,30.510388,0,0
56716230,G17216980804771,294582190401571584,J012058.65+253254.6,2012-10-01,56202,56201,EG012535N233041V01,16,230,20.244404,25.548506,3.61,6.96,0.57,3.29,2.89,STAR,A1,-4.251e-05,1.981e-05,1.3865020244691835e+17,-999.0,-999.0,-999.0,16.5174999237,-999.0,294582190401571584,19.120922,Obj,0,0.0,20.244404,25.548506,0,0
197602040,G17220776185272,309478953755160960,J012100.07+303256.8,2013-12-23,56650,56649,M31021N31M1,2,40,20.250315,30.549127,2.8,8.35,8.71,8.92,2.68,STAR,A5,-0.00053854,2.318e-05,1.4465020249916928e+17,20.9319992065,-999.0,-999.0,-999.0,-999.0,309478953755160960,17.46561,Obj,0,0.0,20.250315,30.549127,0,0
255908162,G17228493668890,294694306227812864,J012103.96+262240.6,2014-10-25,56956,56955,EG011927N271550B01,8,162,20.266534,26.377966,14.83,82.32,113.72,127.11,82.22,STAR,A7,-0.00023613,9.8735e-06,1.3965020266041418e+17,-999.0,-999.0,-999.0,-999.0,18.9435005188,294694306227812864,14.414308,Obj,0,0.0,20.266534,26.377966,0,1
90308162,G17228493668890,294694306227812864,J012103.97+262240.5,2012-12-05,56267,56266,EG011927N271550M01,8,162,20.266564,26.377937,10.91,62.32,82.62,97.65,65.85,STAR,A7,-0.0002374309,1.17415e-05,1.3965020266041418e+17,-999.0,-999.0,-999.0,-999.0,18.9435005188,294694306227812864,14.414308,Obj,0,0.0,20.266564,26.377937,0,1
256008162,G17228493668890,294694306227812864,J012103.98+262240.5,2014-10-25,56956,56955,EG011927N271550V01,8,162,20.2666236,26.3779278,6.67,47.6,60.14,59.25,45.44,STAR,A7,-0.0002422676,1.44767e-05,1.3965020266041418e+17,-999.0,-999.0,-999.0,-999.0,18.9435005188,294694306227812864,14.414308,F-Std,0,0.0,20.2666236,26.3779278,0,1
7202194,G17229520947156,308966963588846336,J012104.86+292142.1,2011-11-21,55887,55886,B8704,2,194,20.270273,29.361721,1.21,7.9,9.35,12.06,6.7,STAR,A9,-0.0001571087,3.93939e-05,1.4323020270489504e+17,-999.0,-999.0,17.6872005463,-999.0,-999.0,308966963588846336,14.492794,Obj,0,0.0,20.270273,29.361721,0,1
282009005,G17345199594805,310464562850582784,J012112.87+315819.8,2014-12-19,57011,57010,M31019N31M1,9,5,20.303642,31.972171,2.41,9.31,13.67,15.17,7.72,STAR,A6,-0.0003391013,3.14217e-05,1.4636020303629718e+17,17.5349006653,17.3164997101,17.2383003235,17.2299995422,17.2366008759,310464562850582784,17.301445,Obj,0,0.0,20.303642,31.972171,64,1
161602126,G17220915889603,309466554185005056,J012115.28+301819.5,2013-10-04,56570,56569,VB021N31V2,2,126,20.313674,30.305438,0.18,1.89,4.53,9.99,5.5,STAR,A1,-0.00413589,-9999.0,1.443602031405463e+17,-999.0,-999.0,-999.0,18.1299991608,-999.0,309466554185005056,20.579779,Obj,0,0.0,20.313674,30.305438,0,0
1070801066,L17220916599198,1070801066,J012115.43+301707.8,2022-12-22,59936,59935,EG012256N315028V01,1,66,20.3143288,30.2855163,95.14,240.97,267.9,276.23,202.14,STAR,A6,-6.28435e-05,7.2717e-06,1.4434020314294275e+17,-999.0,-999.0,-999.0,-999.0,-999.0,-9999,-9999.0,Obj,1,4.96,20.315552,30.28463,64,1
161502126,G17220916597256,309466382385942272,J012115.73+301704.7,2013-10-04,56570,56569,VB021N31V1,2,126,20.31556,30.28466,109.84,327.88,463.79,547.96,396.27,STAR,A7,-6.76134e-05,5.3037e-06,1.4434020315499178e+17,-999.0,-999.0,-999.0,13.2216997147,-999.0,309466382385942272,9.337563,Obj,0,0.0,20.31556,30.28466,64,1
3503226,G17345053592737,310439484536535168,J012118.59+313745.0,2011-11-10,55876,55875,M31_021N31_B1,3,226,20.327495,31.62918,0.0,0.21,5.81,-9999.0,8.56,STAR,A0,-0.00379847,0.00013299,1.4595020327475562e+17,14.6283998489,14.2033004761,14.0278997421,13.9743003845,13.9491996765,310439484536535168,14.205194,Obj,0,0.0,20.327495,31.62918,18,0
15210162,G17344351770302,310353958852239744,J012119.81+310737.3,2011-12-13,55909,55908,M31_019N31_B1,10,162,20.332577,31.127037,2.38,14.78,14.04,16.22,9.61,STAR,A1,-7.598e-05,3.51e-06,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332577,31.127037,0,0
249508019,G17344351770302,310353958852239744,J012119.81+310737.3,2014-09-26,56927,56926,M31019N31B1,8,19,20.332577,31.127037,4.09,38.03,51.16,52.84,27.86,STAR,A1,-5.166e-05,1.14e-06,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332577,31.127037,0,0
265011203,G17344351770302,310353958852239744,J012119.81+310737.3,2014-11-11,56973,56972,M31020N28B1,11,203,20.332577,31.127037,6.44,27.05,26.3,28.58,16.44,STAR,A1,-0.0001210504,2.8453e-05,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332577,31.127037,0,1
291508019,G17344351770302,310353958852239744,J012119.81+310737.3,2015-01-03,57026,57025,M31019N31B2,8,19,20.332577,31.127037,2.29,10.89,11.91,15.15,11.36,STAR,A1,-0.00024256,6.56e-06,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332577,31.127037,0,0
389708019,G17344351770302,310353958852239744,J012119.81+310737.3,2015-12-16,57373,57372,M31019N31B1,8,19,20.332577,31.127037,11.24,50.63,48.43,47.78,28.06,STAR,A1,-5.906e-05,1.36e-06,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332577,31.127037,48,0
386005157,G17344351770302,310353958852239744,J012119.81+310737.4,2015-12-03,57360,57359,EG012256N315028B01,5,157,20.332579,31.12706,4.35,26.72,22.97,23.17,12.54,STAR,A1,-6.5979e-05,2.78192e-05,1.4535020333306314e+17,-999.0,-999.0,20.3122005463,-999.0,-999.0,310353958852239744,15.624522,Obj,0,0.0,20.332579,31.12706,0,1
265001145,G17230337114677,296424112896126080,J012120.50+270433.6,2014-11-11,56973,56972,M31020N28B1,1,145,20.33543,27.076018,9.24,32.77,39.06,40.25,23.99,STAR,A6,-0.0009642004,2.58512e-05,1.4049020335402182e+17,16.173500061,16.1214008331,16.1455993652,16.1937007904,16.189699173,296424112896126080,16.057758,Obj,0,0.0,20.33543,27.076018,0,1
161603096,G17345197015191,310463364554673024,J012120.75+315517.8,2013-10-04,56570,56569,VB021N31V2,3,96,20.336481,31.921633,0.21,1.01,2.25,3.53,3.08,STAR,A7,0.00063548,2.834e-05,1.4630020336664624e+17,-999.0,-999.0,-999.0,17.5972995758,-999.0,310463364554673024,14.47993,Obj,0,0.0,20.336481,31.921633,128,0
161602142,G17220908374886,309467207019659520,J012121.35+302049.1,2013-10-04,56570,56569,VB021N31V2,2,142,20.338968,30.346982,0.35,2.09,4.41,8.22,4.53,STAR,A1,-0.00413589,-9999.0,1.4441020338459677e+17,-999.0,-999.0,-999.0,18.7446994781,-999.0,309467207019659520,20.150597,Obj,0,0.0,20.338968,30.346982,0,0
27408014,G17344338796141,310334687334578816,J012129.00+305835.3,2012-01-05,55932,55931,M31_019N31_B1,8,14,20.37084,30.976478,0.21,3.23,7.49,10.86,8.94,STAR,A1,-0.00029819,2.167e-05,1.4517020370810237e+17,16.3311004639,15.8826999664,15.720000267,15.6618003845,15.6267004013,310334687334578816,15.89994,Obj,0,0.0,20.37084,30.976478,0,0
249507156,L17229510069386,27407156,J012132.21+293630.0,2014-09-26,56927,56926,M31019N31B1,7,156,20.384236,29.608357,0.32,1.48,2.41,2.5,1.51,STAR,A2,-0.00103827,5.767e-05,1.4353020384802077e+17,-999.0,-999.0,-999.0,-999.0,19.971200943,309349559275555456,15.829122,Obj,0,0.0,20.384236,29.608357,0,0
282008120,G17344317619924,310326780299022592,J012142.30+304549.8,2014-12-19,57011,57010,M31019N31M1,8,120,20.426285,30.763847,1.0,5.91,6.7,9.65,5.06,STAR,B6,-0.00065212,0.00011608,1.449102042690974e+17,-999.0,-999.0,21.6373996735,-999.0,-999.0,310326780299022592,18.251066,Obj,0,0.0,20.426285,30.763847,0,0
